Company Name,First Name,Last Name,Full Name,Job Title,Location,Company Domain,LinkedIn Profile
TaiMed Biologics,James,Chang,James Chang,Chairman & CEO,"Irvine, California, United States",taimedbiologics.com,https://www.linkedin.com/in/james-chang-35950b10/
"Aire-Master of America, Inc.",Donn,Mortier,Donn Mortier,President and owner of Aire-Master of the Midwest,"Eldorado, Wisconsin, United States",airemaster.com,https://www.linkedin.com/in/donn-mortier-429a86aa/
Tilaverse Inc,stanley,coffey,stanley coffey,Co-Chief Executive Officer,"Colonial Heights, Virginia, United States",tilaverse.co,https://www.linkedin.com/in/stanley-coffey-0b330486/
Geneva Meadows Apartments,george,meadows,george meadows,owner,"Mentone, California, United States",,https://www.linkedin.com/in/george-meadows-bb859a3a/
"Applied Medical Coatings, LLC",Edward,Robb,Edward Robb,Owner,"Niagara County, New York, United States",appliedmedicalcoatings.com,https://www.linkedin.com/in/edward-robb-9412053a/
"Roy E. Whitehead, Inc.",David,& Kathy Whitehead,David & Kathy Whitehead,CEO,"Riverside, California, United States",royewhitehead.com,https://www.linkedin.com/in/david-kathy-whitehead-13858531/
Tower Manufacturing Corporation,Ken,Laliberte,Ken Laliberte,CEO,"Providence County, Rhode Island, United States",towermfg.com,https://www.linkedin.com/in/ken-laliberte-a890aa117/
Jordan Mechanical,Brandon,Jordan,Brandon Jordan,Owner,"Pueblo, Colorado, United States",jordan-mechanical.com,https://www.linkedin.com/in/brandon-jordan-ab342b49/
Electrical & Electronic Services,Samuel,Shyam,Samuel Shyam,Company Owner,San Francisco Bay Area,indiamart.com,https://www.linkedin.com/in/samuel-shyam-20182475/
GSS,Scott,Toro,Scott Toro,Owner,"Carmel, New York, United States",gogss.com,https://www.linkedin.com/in/scott-toro-9048bb3/
Process Engineered Products,Lawrence,Deppe,Lawrence Deppe,Owner,"Salt Lake City, Utah, United States",pep-co.com,https://www.linkedin.com/in/lawrence-deppe-4483751a/
"S&S Electric, LLC",Fred,Schwendenmann,Fred Schwendenmann,Owner,"Gladewater, Texas, United States",sandselectricllc.com,https://www.linkedin.com/in/fred-schwendenmann-2709b157/
DynoSource Performance,Harold,Sanford,Harold Sanford,Owner,Greater Chicago Area,dynosourceperformance.com,https://www.linkedin.com/in/harold-sanford-085b1288/
A PLUMBER IN 1 HOUR COMPANY,JULIAN,BELL,JULIAN BELL,Owner,"Plainfield, Illinois, United States",aplumberin1hour.com,https://www.linkedin.com/in/julian-bell-1b19b318/
Electronic Merchant Systems,Brad,Ziegler,Brad Ziegler,Owner,"Hollywood, South Carolina, United States",emscorporate.com,https://www.linkedin.com/in/brad-ziegler-547a8718/
JEC,E.,Jay Johns,E. Jay Johns,Co-Owner,Nashville Metropolitan Area,jeciran.com,https://www.linkedin.com/in/e-jay-johns-6aba57142/
"TOOLS PLUS, INC.",Mark,Morgan,Mark Morgan,Co-owner/ceo,"Enid, Oklahoma, United States",tools-plus.com,https://www.linkedin.com/in/mark-morgan-56848942/
Vuzix Corporation,Paul,Travers,Paul Travers,President/CEO,"Honeoye Falls, New York, United States",vuzix.com,https://www.linkedin.com/in/paul-travers-455b1a6/
S.M.I.L.E. Inc.,Denzil,Da Costa,Denzil Da Costa,Owner,"Altadena, California, United States",smileinc.com,https://www.linkedin.com/in/denzil-da-costa-055a1825/
Stairs and Millwork,Mike,Liberato,Mike Liberato,Co-Owner,"North Wales, Pennsylvania, United States",stairsandmillwork.com,https://www.linkedin.com/in/mike-liberato-a3b76b99/
Projects Unlimited Inc.,Joseph,Williams,Joseph Williams,Owner,"Casselberry, Florida, United States",pui.com,https://www.linkedin.com/in/joseph-williams-3bba4110/
Nylene,Tylene,Trout,Tylene Trout,Owner,"Lancaster, California, United States",nylene.com,https://www.linkedin.com/in/tylene-trout-8ba28914/
Kansas Broadband Internet,Lee,Miller,Lee Miller,President / CEO,"Salina, Kansas, United States",ksbroadband.net,https://www.linkedin.com/in/lee-miller-626a989/
Stunt performer/Entertainment Industry,Steve,Hughes,steve hughes,Owner,"Waterbury, Connecticut, United States",universalorlando.com,https://www.linkedin.com/in/steve-hughes-53a91641/
APCS,Brad,Wortham,Brad Wortham,Owner,"Birmingham, Alabama, United States",apcs.com.au,https://www.linkedin.com/in/brad-wortham-590a30b/
Midwest Plastic Fabricators,Tom,Moran,Tom Moran,Owner,"Twinsburg, Ohio, United States",midwestplasticfabricators.com,https://www.linkedin.com/in/tom-moran-9b20a927/
Magnus Hi-Tech,Leslie,Bonarrigo,Leslie Bonarrigo,Owner,"Melbourne, Florida, United States",magnusht.com,https://www.linkedin.com/in/leslie-bonarrigo-76449025/
L-com Global Connectivity,Trevor,Hart,Trevor Lataj Hart,proprietor,"Columbus, Ohio Metropolitan Area",l-com.com,https://www.linkedin.com/in/trevor-lataj-hart-9b1874195/
Total Electrical Contractors Ltd,Diane,Estadella,Diane Estadella,Founder and Vice President,"Miami, Florida, United States",total-electricalltd.co.uk,https://www.linkedin.com/in/diane-estadella-98b147252/
"Anaconda, Inc.",Ron,Gast,Ron Gast,owner,"Crystal Lake, Illinois, United States",anaconda.com,https://www.linkedin.com/in/ron-gast-9b3a1513/
LFI,Patrick,Pulatie,Patrick Pulatie,CEO,"Antioch, California, United States",lfimedical.com,https://www.linkedin.com/in/patrick-pulatie-30a3169/
T-Line Electric,Jesse,Trueblood,Jesse Trueblood,Owner,"Griffith, Indiana, United States",,https://www.linkedin.com/in/jesse-trueblood-00713815/
Baker Boys,Peter,Rauser,Peter Rauser,Business Owner,Greater Chicago Area,bakerboys.co.nz,https://www.linkedin.com/in/peter-rauser/
"Mize & Company, Inc.",Max,Mize,Max Mize,Business Owner,"Wellington, Kansas, United States",mizeandcompany.com,https://www.linkedin.com/in/max-mize-bb4a4b149/
Tennessee Webbing Products,woody,dew,woody dew,owner,"Seymour, Tennessee, United States",tnwebbing.com,https://www.linkedin.com/in/woody-dew-b2495928/
Merit Electronics Corporation,James,White,James White,Owner,"Fort Myers, Florida, United States",,https://www.linkedin.com/in/james-white-13a152/
Harlan Municipal Utilities,Kenneth,Weber,Kenneth Weber,Chief Executive Officer,"Harlan, Iowa, United States",,https://www.linkedin.com/in/kenneth-weber-b59b92148/
Blackfoot Mechanical LLC,Charles,Morsel,Charles Morsel,CEO,"Monsey, New York, United States",,https://www.linkedin.com/in/charles-morsel-0b0b8248/
AESCO,Peter,Balkite,Peter Balkite,business owner,New York City Metropolitan Area,aesco.com,https://www.linkedin.com/in/peter-balkite-37888b160/
Beyond Organic,Darla,Bloomdahl,Darla Bloomdahl,Owner/Independent Mission Marketer,"Altamonte Springs, Florida, United States",,https://www.linkedin.com/in/darla-bloomdahl-b2982111/
Coastal Steel Inc,Jack,Doyle,Jack Doyle,Owner/Partner - General Manager,"Myrtle Beach, South Carolina, United States",,https://www.linkedin.com/in/jack-doyle-34229413/
Repair Zone,Kim,Kinzel,Kim Kinzel,Owner,"Los Angeles, California, United States",repairzone.com,https://www.linkedin.com/in/kim-kinzel-367b7036/
Mack Engineering,Jacqueline,Salisbury,Jacqueline Salisbury,Owner,"Minneapolis, Minnesota, United States",mackengineering.com,https://www.linkedin.com/in/jacqueline-salisbury-6aa5142/
CRI,Carlos,Rossi,Carlos Rossi,Owner,"Las Vegas, Nevada, United States",critoll.com,https://www.linkedin.com/in/carlos-rossi-79766935/
Civic Group,Robert,Carpenter,Robert Carpenter,Chief Executive Officer,"Newark, New Jersey, United States",civic.ie,https://www.linkedin.com/in/robert-carpenter-235921219/
Kulicke & Soffa,Leigh,Motz,Leigh Motz,Chief Executive Officer,"Gainesville, Georgia, United States",kns.com,https://www.linkedin.com/in/leigh-motz-4147a43b/
Southwire Company,Stuart,Thorn,Stuart Thorn,President and CEO,"Chattanooga, Tennessee, United States",southwire.com,https://www.linkedin.com/in/stuart-thorn-59413212/
Shinerz ShowCar Products Inc.,Jim,Vaughn,Jim Vaughn,CEO,"Huntsville, Alabama, United States",showcar.us,https://www.linkedin.com/in/jim-vaughn-16079540/
Geno,Chris,Gann,Chris Gann,CEO,"Del Mar, California, United States",genomatica.com,https://www.linkedin.com/in/chris-gann-14836811/
"Scantibodies Laboratory, Inc",Tom,Cantor,tom cantor,Chief Executive Officer,"San Diego County, California, United States",scantibodies.com,https://www.linkedin.com/in/tom-cantor-a738091a0/
"DATEL, Inc.",Ashwin,Patel,Ashwin Patel,Owner,"Rancho Cucamonga, California, United States",datel.com,https://www.linkedin.com/in/ashwin-patel-7340374b/
Radiant Digital,Neal,Morse,Neal Morse,owner,"Cottontown, Tennessee, United States",radiantdigital.com,https://www.linkedin.com/in/neal-morse-13ba563/
D2 Industrial Products LLC,Diana,Daniels Zumo,Diana Daniels Zumo,Co- Owner,"Monroe, Louisiana, United States",d2pros.com,https://www.linkedin.com/in/diana-daniels-zumo-7a16b77/
Syscom Tech,Pete,Anninos,Pete Anninos,owner,"Moorestown, New Jersey, United States",syscomtechusa.com,https://www.linkedin.com/in/pete-anninos-a8388a10/
Diamond Electronics,Doug,Diamond,Doug Diamond,Owner,"Hightstown, New Jersey, United States",,https://www.linkedin.com/in/doug-diamond-05737540/
GWI,Bryan,Brybuck,bryan Brybuck,"Owner-- BB Buck Welders, General Contractors","Wiscasset, Maine, United States",gwi.net,https://www.linkedin.com/in/bryan-brybuck-31936b40/
Texas Instruments,Trent,Martelloni,Trent Martelloni,Mechanical System Owner,United States,ti.com,https://www.linkedin.com/in/trent-martelloni-b82399231/
Westgate Mfg,Avi,Hadjyan,AVI HADJYAN,Co-CEO/CFO,"Beverly Hills, California, United States",westgatemfg.com,https://www.linkedin.com/in/avi-hadjyan-6b179613/
Century Spring Manufacturing,Lisa,V Bayne,Lisa V Bayne,Chief Executive Officer,"Bristol, Connecticut, United States",centuryspringmfg.com,https://www.linkedin.com/in/lisa-v-bayne-7460ab1ab/
Wait & Sea Beauty,Antoinette,M. Horton,Antoinette M. Horton,Independent Business Owner,"Houston, Texas, United States",waitandsea.com,https://www.linkedin.com/in/antoinette-m-horton-a248721a4/
The Haight,Kari,Haight-Goodmay,Kari Haight-Goodmay,Owner,United States,thehaightelgin.com,https://www.linkedin.com/in/kari-haight-goodmay-67ab5512a/
"MC Electronics, a Volex company",Moshe,Hecht,Moshe Hecht,Owner,"Brooklyn, New York, United States",mcelectronics.com,https://www.linkedin.com/in/moshe-hecht-a19a6b7/
Kaman Distribution,Kaman,Barber,Kaman Barber,Owner,"Dallas, Texas, United States",motion.com,https://www.linkedin.com/in/kaman-barber-496251120/
ProSource Industries,Steve,Hyde,Steve Hyde,Owner,"Grand Prairie, Texas, United States",,https://www.linkedin.com/in/steve-hyde-55487713/
Southwire Company,Stuart,Thorn,Stuart Thorn,President and CEO,"Hixson, Tennessee, United States",southwire.com,https://www.linkedin.com/in/stuart-thorn-842a23153/
"Advanced Building & Components, Inc.",Randy,Johansen,Randy Johansen,Pres/CEO,"Mead, Nebraska, United States",abcwalls.com,https://www.linkedin.com/in/randy-johansen-6597891a/
C&D Technologies,Joy,Collette,Joy Collette,Deputy CEO,Greater Seattle Area,cdtechno.com,https://www.linkedin.com/in/joy-collette-a4081817a/
Safe and Sound Security,Ryan,Boudreaux,Ryan Boudreaux,Owner,"Moreauville, Louisiana, United States",getsafeandsound.com,https://www.linkedin.com/in/ryan-boudreaux-04142b148/
TCT - Technical Commodities Taskforce,Lou,Baranski,Lou Baranski,Co-Owner,Detroit Metropolitan Area,,https://www.linkedin.com/in/lou-baranski-tct-technical-commodities-taskforce/
Teltronics,Robert,Nelson,Robert Nelson,Owner,"Miami Beach, Florida, United States",teltronics.com,https://www.linkedin.com/in/robert-nelson-79161615/
Boss Air Mechanical,Curtis,Hedlund,Curtis Hedlund,Owner,"West Covina, California, United States",,https://www.linkedin.com/in/curtis-hedlund-277274a/
Amphenol Unlimited Services,Theodore,Woods,Theodore Woods,owner,"Houston, Texas, United States",us-wire-harness.com,https://www.linkedin.com/in/theodore-woods-a8842240/
KMG,Fedrick,Manderson,Fedrick Manderson,owner,"Nashua, New Hampshire, United States",kmgchemicals.com,https://www.linkedin.com/in/fedrick-manderson-7aa81145/
13B Etc LLC,Curtis,Town,Curtis Town,Owner,Topeka Metropolitan Area,13betc.com,https://www.linkedin.com/in/curtis-town-a50082a7/
Charleston Zip Line Adventures,Matthew,Canberg,Matthew Canberg,OWNER,"Mount Pleasant, South Carolina, United States",charlestonziplineadventures.com,https://www.linkedin.com/in/matthew-canberg-0b56b9122/
"Star Aviation, Inc",John,Wacker,John Wacker,Owner,Mobile Metropolitan Area,,https://www.linkedin.com/in/john-wacker-b3b597b4/
CRI,&quot;Dutch&quot;,Jo Van Krieken,&quot;Dutch&quot; Jo Van Krieken,Owner,"La Honda, California, United States",critoll.com,https://www.linkedin.com/in/quot-dutch-quot-jo-van-krieken-b6995414/
"G & H International, Inc.",RITA,M GUZMAN,RITA M GUZMAN,Principal Owner,"Hialeah, Florida, United States",,https://www.linkedin.com/in/rita-m-guzman-9a867412b/
RPC Manufacturing Solutions,R.,James Cibak,R. James Cibak,Owner,"Irwin, Pennsylvania, United States",rpcmfg.com,https://www.linkedin.com/in/r-james-cibak-6a316691/
Anderson Service for Home and Business,Jim,Glennon,Jim Glennon,Owner,"Venice, Florida, United States",andersonair.com,https://www.linkedin.com/in/jim-glennon-0784a067/
Modern Services,Abdul,Mahmood,Abdul Mahmood,Owner,"Clovis, California, United States",modernservice.com,https://www.linkedin.com/in/abdul-mahmood-070a641b/
"TTI, Inc.",Paul,Andrews,Paul Andrews,CEO,"Fort Worth, Texas, United States",tti.com,https://www.linkedin.com/in/paul-andrews-61b37aa/
Parabolic Drugs,Aldo,Habib,Aldo Habib,CEO,"Decatur, Georgia, United States",parabolicdrugs.com,https://www.linkedin.com/in/aldo-habib-90242bb4/
Door-Mart Garage Doors,jacob,gierman,jacob gierman,Owner,"Rockville, Maryland, United States",doormartgaragedoors.com,https://www.linkedin.com/in/jacob-gierman-5a23538b/
Prysmian,Martin,Hanchard,Martin Hanchard,Chief Executive Officer,"Lexington, South Carolina, United States",prysmian.com,https://www.linkedin.com/in/martin-hanchard-192a402/
Zavala Electrical Services,Juan,Zavala,Juan Zavala,"Owner, Electrical Contractor","Houston, Texas, United States",zavalaelectrical.com,https://www.linkedin.com/in/juanzavalasr/
Ducommun Incorporated,Craig,LaBarge,Craig LaBarge,CEO and President,"St Louis, Missouri, United States",ducommun.com,https://www.linkedin.com/in/craig-labarge-84816819/
Dynamic Network Solutions LLC,Brian,Suttle,Brian Suttle,Owner/Operator,"Newport News, Virginia, United States",dynetsolutions.net,https://www.linkedin.com/in/brian-suttle-b47b1a1b/
"IMS Companies, LLC",Cindy,Larey,Cindy Larey,owner,"Mineral Wells, Texas, United States",imsmfg.com,https://www.linkedin.com/in/cindy-larey-43139241/
BMU 77,Jared,Swan,Jared Swan,Chief Executive Officer,"Atlanta, Georgia, United States",bmu77.com.ua,https://www.linkedin.com/in/jared-swan-340a771b6/
Digital DNA,Kevin,Kossick,Kevin Kossick,Owner,"Akron, Ohio, United States",digitaldnaonline.com,https://www.linkedin.com/in/kevin-kossick-75527a19/
Regency Inn,Mukesh,Patel,Mukesh Patel,Owner,"Perrysburg, Ohio, United States",regencyinnfwb.com,https://www.linkedin.com/in/mukesh-patel-8349647a/
RK SALES Associates Inc.,Rick,Kiger,Rick Kiger,President//Owner,"Waxhaw, North Carolina, United States",rksales.com,https://www.linkedin.com/in/rick-kiger-b00a501a/
Just Colors Inc,William,Onyebuagu,William Onyebuagu,Chief Executive Officer,"Chicago Heights, Illinois, United States",justcolorsinc.com,https://www.linkedin.com/in/william-onyebuagu-50b7421bb/
Cable & Connections,Recruite/,Dog,Recruite/ Dog,Owner,"Duson, Louisiana, United States",cableandconnections.com,https://www.linkedin.com/in/recruite-dog-002b4099/
JVL LABORATORIES,Jesse,Tovar,Jesse Tovar,President & CEO.,"Lee County, Alabama, United States",jvllabs.com,https://www.linkedin.com/in/jesse-tovar-84247b11/
World of Stereo,Jason,Appel,Jason Appel,Owner,"San Francisco, California, United States",worldofstereo.com,https://www.linkedin.com/in/jason-appel-01577116/
Woodfin - Your Home Team,Jack,Woodfin,Jack Woodfin,CEO/President,"Richmond, Virginia, United States",askwoodfin.com,https://www.linkedin.com/in/jwoodfin007/
Matter.io,Greg,Tao,Greg Tao,"Co-Founder, CTO","Cambridge, Massachusetts, United States",matter.io,https://www.linkedin.com/in/greg-tao-27983211/
Kanson Electronics/Modar Technical Products,Art,Filson,Art Filson,President / Owner,"Hohenwald, Tennessee, United States",issc-kanson.com,https://www.linkedin.com/in/art-filson-a647256/
LFI,Jerry,Sinard,Jerry Sinard,Founder,"Oklahoma City, Oklahoma, United States",lfimedical.com,https://www.linkedin.com/in/jerry-sinard-76257341/
RAMCO Capital Corp.,Robb,Matzner,Robb Matzner,Chairman/CEO,"New York, New York, United States",ramcocapcorp.com,https://www.linkedin.com/in/robb-matzner-2999b16/
MegaPhase,William,Pote,William Pote,CEO,"Stroudsburg, Pennsylvania",megaphase.com,https://www.linkedin.com/in/wpote3/
Texas Instruments,nicolas,nemond,nicolas nemond,Owner,"New York, New York, United States",ti.com,https://www.linkedin.com/in/nicolas-nemond-20326a3/
"BoreTech, Inc.",David,Castrillon,David Castrillon,Founder & CEO,United States,boretechinc.com,https://www.linkedin.com/in/david-castrillon-24521893/
Vast Industries LLC,Yvette,Archuleta-Tudury,Yvette Archuleta-Tudury,Founder & CEO,"Morgan City, Louisiana, United States",vast-ind.com,https://www.linkedin.com/in/yvette-archuleta-tudury-3a29b918/
KAI,Jim,Worley,Jim Worley,Owner/Principal Broker,"Kihei, Hawaii, United States",kai-connect.com,https://www.linkedin.com/in/jim-worley-b9bb919/
Zebra Stone Collection,Bruce,Gregg,Bruce Gregg,Designer~Photography~Owner,"Fort Lauderdale, Florida, United States",zebrastonecollection.com,https://www.linkedin.com/in/brucegreggzebracollection/
VR Industries,Fred,Pestana,Fred PESTANA,Founder,"Rehoboth, Massachusetts, United States",vrindustries.com,https://www.linkedin.com/in/fred-pestana-97494b6b/
RCS Communications (3 B's Inc.),Bob,Shook,Bob Shook,Owner,"Max Meadows, Virginia, United States",rcscomm.net,https://www.linkedin.com/in/bob-shook-aa419a34/
Electric Man,nick,boghosian,nick boghosian,Owner,"Glendale, California, United States",electricman.biz,https://www.linkedin.com/in/nick-boghosian-ab510538/
KMG,Trina,Davis,Trina Davis,Owner,"Orland Park, Illinois, United States",kmgchemicals.com,https://www.linkedin.com/in/trina-davis-8b1bab165/
Mockford Electricians,Neil,Mockford,Neil Mockford,Owner,Greater Portsmouth Area,mockfordelectriciansportsmouth.co.uk,https://www.linkedin.com/in/neil-mockford-a51420148/
Hutchinson Manufacturing Holdings LLC,Gary,Hourselt,Gary Hourselt,Chief Executive Officer,"Alexandria, Minnesota, United States",hutchmfg.com,https://www.linkedin.com/in/gary-hourselt-0b7516241/
Saginaw Control and Engineering,Joe,Ahr,Joe Ahr,Co-Founder/Director,"Mundelein, Illinois, United States",saginawcontrol.com,https://www.linkedin.com/in/joe-ahr-2b7b207/
Atkore,Megan,O'Connor,Megan O'Connor,Executive Assistant to CEO and VPHR,Greater Chicago Area,atkore.com,https://www.linkedin.com/in/megan-o-connor-49594aa/
Experience.com,Scott,Harris,Scott Harris,CEO,"San Ramon, California, United States",experience.com,https://www.linkedin.com/in/sharris15/
Cam RoadSide Service,Alex,Mendoza,Alex Mendoza,Owner- Operator- ONSITE Mobile mechanic,"San Antonio, Texas Metropolitan Area",camroadside.com,https://www.linkedin.com/in/alex-mendoza-6504b3118/
Linortek,Kelly,Hogan,Kelly Hogan,CEO,"Boise, Idaho, United States",linortek.com,https://www.linkedin.com/in/kelly-hogan-727728105/
Shanklin & Associates,Paula,Selcot,Paula Selcot,Owner,"Beverly Hills, California, United States",shanklinandassociates.com,https://www.linkedin.com/in/paula-selcot-a645105/
Houle Technology Handyman,Rodney,Houle,Rodney Houle,Owner/Operator,"Hackettstown, New Jersey, United States",houletechnologyhandyman.com,https://www.linkedin.com/in/rodney-houle-0a3367a/
Surtreat Solutions,Julie,Mizzi,Julie Mizzi,CEO/President,Greater Chicago Area,surtreat.com,https://www.linkedin.com/in/julie-mizzi-0a83a1171/
Quik Tek Assembly,Adan,Ortiz,Adan Ortiz,CEO,"Tempe, Arizona, United States",quiktekassembly.com,https://www.linkedin.com/in/adan-ortiz-35265258/
"Ed's Odds-N-Ends of TN, Inc",Ed,Kremplewski,Ed Kremplewski,Owner Operator,"Alcoa, Tennessee, United States",edsodds-n-ends.com,https://www.linkedin.com/in/ed-kremplewski-0799252b/
Jacon Fasteners & Electronics,Don,Wientjes,Don Wientjes,CEO,"Los Angeles County, California, United States",jacon.com,https://www.linkedin.com/in/dj4golf/
"Lighting and Power Technologies, LLC",Paul,Roth,Paul Roth,CEO,"Plano, Texas, United States",lightingandpowertech.com,https://www.linkedin.com/in/paul-roth-17a312170/
J Brand Ltd,Mozez,Manduu,Mozez Manduu,CEO,"Los Angeles, California, United States",jbrand.co.uk,https://www.linkedin.com/in/mozez-manduu-912a833b/
"General Motors Components Holdings, LLC",Latina,Clarksville,Latina Clarksville,CEO OF GENERAL MOTORS,"DeSoto, Texas, United States",kokomogmch.com,https://www.linkedin.com/in/latina-clarksville-03ab56a8/
Brewer Science,Julio,Brewer,Julio Brewer,Small Business Owner,New York City Metropolitan Area,brewerscience.com,https://www.linkedin.com/in/julio-brewer-a02b46175/
Quantitative Brokers,David,Kalita,David Kalita,Chief Executive Officer,Greater New York City Area,quantitativebrokers.com,https://www.linkedin.com/in/david-kalita/
Power Assemblies LLC,Patricia,Knowles,Patricia Knowles,Owner,"Las Vegas, Nevada, United States",linktr.ee,https://www.linkedin.com/in/patricia-knowles-20226b117/
Unemployed Couch Potato LLC,Carrie,Stirling,Carrie Stirling,Owner,"Gladewater, Texas, United States",hireashes.com,https://www.linkedin.com/in/carrie-stirling-830aa2aa/
Regal Research and Mfg Co,David,Powell,David Powell,Owner,"Dallas, Texas, United States",regalresearch.com,https://www.linkedin.com/in/davidpowelldfw/
Austin Manufacturing Services,J,Jones,J Jones,owner,"La Puente, California, United States",,https://www.linkedin.com/in/j-jones-1a3a8ab/
"O&S California, Inc.",koji,yoshimura,koji yoshimura,Owner,"San Diego, California, United States",osca-arcosa.com,https://www.linkedin.com/in/koji-yoshimura-46b7001a/
A PLUMBER IN 1 HOUR COMPANY,john,edwards,john edwards,owner,"Chelsea, Massachusetts, United States",aplumberin1hour.com,https://www.linkedin.com/in/john-edwards-62b88426/
CeraNova Corporation,John,Gannon,John Gannon,President & CEO,"Sudbury, Massachusetts, United States",ceranova.com,https://www.linkedin.com/in/gannonj/
Federal Communications Commission,Sal,Joshua,Sal Joshua,Owner,"New Orleans, Louisiana, United States",fcc.gov,https://www.linkedin.com/in/sal-joshua-09197422/
beNOW.tv,Will,Kirkpatrick,Will Kirkpatrick,Co-Founder,"San Francisco, California, United States",benow.tv,https://www.linkedin.com/in/will-kirkpatrick-75859021/
Bergandi Machinery Co Inc,Scott,Barsotti,Scott Barsotti,Chief Executive Officer,"Los Angeles, California, United States",bergandi.com,https://www.linkedin.com/in/scott-barsotti-12b38047/
"InfoReach, Inc.",Allen,Zaydlin,Allen Zaydlin,Chief Executive Officer and President,"Chicago, Illinois, United States",inforeachinc.com,https://www.linkedin.com/in/allen-zaydlin-7535483/
"WD Engineering Sales, Ltd. Manufacturers Representative",Walt,Doctor,Walt Doctor,Owner,"Buffalo Grove, Illinois, United States",wdsales.com,https://www.linkedin.com/in/walt-doctor-946887/
"DCP Services, Inc.",Dan,Pirofalo,Dan Pirofalo,Owner,"Santa Clara, California, United States",dcpservices.com,https://www.linkedin.com/in/dan-pirofalo-a988447/
"Falconer Electronics, Inc",Roger,Hall,Roger Hall,"Working to Expand ""Made in America"" - Building a Future for the Next Generation - President/CEO","Falconer, New York, United States",falconerelectronics.com,https://www.linkedin.com/in/rogerehall/
GWI,Annie,Vining,Annie Vining,Shop owner,"Hallowell, Maine, United States",gwi.net,https://www.linkedin.com/in/annie-vining-7b06291b/
PanurgyOEM,Stan,Nice,Stan Nice,CEO,"Rockaway, New Jersey, United States",panurgyoem.com,https://www.linkedin.com/in/stan-nice-3bb99713/
Tahoe Electronics Components,Kimberly,Salinas,Kimberly Salinas,Small Business Owner,"Incline Village, Nevada, United States",,https://www.linkedin.com/in/kimberly-salinas-839438173/
JEC,Fahad,Ali,fahad ali,Owner,United States,jeciran.com,https://www.linkedin.com/in/fahad-ali-511a437/
"Alliance Memory, Inc.",David,Bagby,David Bagby,Chief Executive Officer,"Kirkland, Washington, United States",alliancememory.com,https://www.linkedin.com/in/david-bagby-7143b02/
MilliporeSigma,Norma,Carson,Norma Carson,Co-Founder,"Portland, Oregon, United States",sigmaaldrich.com,https://www.linkedin.com/in/norma-carson-b54586141/
Direct Wire,Richard,Witwer,Richard Witwer,CEO,"Lancaster, Pennsylvania, United States",directwire.com,https://www.linkedin.com/in/richard-witwer-86157114a/
Dynamic Machine,Craig,Walter,Craig Walter,Owner,"Elyria, Ohio, United States",dynamicmachine.com,https://www.linkedin.com/in/craig-walter-6ab6415a/
Mirimus,Prem,Premsrirut,Prem Premsrirut,President/CEO,"New York, New York, United States",mirimus.com,https://www.linkedin.com/in/prem-premsrirut-36220125/
CBM - Metal For Innovation,Elton,Sanchez,Elton Sanchez,Owner,"West Covina, California, United States",cbmmetal.com,https://www.linkedin.com/in/elton-sanchez-bb206b9/
Preco,Randy,Schuster,randy schuster,Chief Executive Officer & President,"Lenexa, Kansas, United States",precollc.com,https://www.linkedin.com/in/randy-schuster-8863b21b/
TFS,Andy,Sutter,Andy sutter,owner,"Maitland, Florida, United States",tfsglobal.com,https://www.linkedin.com/in/andy-sutter-a12a8338/
UNIS Group,Peter E,de Vries,Peter E de Vries,CEO,United States,unisgroup.com,https://www.linkedin.com/in/peter-e-de-vries-32390317/
EvilTone,Zach,Griffen,Zach Griffen,Owner/Engineer,Salt Lake City Metropolitan Area,eviltoneeffects.com,https://www.linkedin.com/in/zach-griffen-77779a76/
Além Insights,Dr.,Dusten Nelson,Dr. Dusten Nelson,Co-Founder,Greater Chicago Area,aleminsights.com,https://www.linkedin.com/in/dr-dusten-nelson-8140bb15a/
iQ Metal Solutions,Derek,Gorter,Derek Gorter,Vice President & Co-Owner,"Jenison, Michigan, United States",iqmetalsolutions.com,https://www.linkedin.com/in/derek-gorter-3b216371/
Datana,Gillian,(Yilian) Villanueva,Gillian (Yilian) Villanueva,Founder & CEO,"Washington, District of Columbia, United States",datanasolutions.com,https://www.linkedin.com/in/gillian-villanueva/
Aeva,Mina,Rezk,Mina Rezk,Co-Founder,"San Francisco, California, United States",aeva.com,https://www.linkedin.com/in/mina-rezk-80632a3/
Edison Manufacturing and Engineering,Chris,Wallbank,Chris Wallbank,Chairman & Founder,"Port Huron, Michigan, United States",edison-mfg.com,https://www.linkedin.com/in/wallbankchris/
KAI,Kai,Rva,Kai RVA,Owner,"Richmond, Virginia, United States",kai-connect.com,https://www.linkedin.com/in/kai-rva-16163554/
QCS,B,Inglefield,B Inglefield,CEO,"Apple Valley, California, United States",qcs-inc.org,https://www.linkedin.com/in/b-inglefield-008a4440/
"Resonant Solutions, LLC",Dustin,Whaley,Dustin Whaley,Founder and President,"Chandler, Arizona, United States",resonant-solutions.com,https://www.linkedin.com/in/dustinwhaley/
"Lamar Technologies, LLC",Larry,West,Larry West,Founder & CEO,"Frisco, Texas, United States",lamartech.com,https://www.linkedin.com/in/larry-west-b37a8285/
Hirschmann Automotive,Bernard,Barmann,Bernard Barmann,Owner,"Los Angeles, California, United States",hirschmann-automotive.com,https://www.linkedin.com/in/bernard-barmann-a796136/
